,0,1,2,label
10929,FEA Sequential feature selection,"[Label(name=""New Feature""), Label(name=""module:feature_selection""), Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8684,feature
10930,check_estimator fails for (non hard-coded) estimators that support 2-D y,"[Label(name=""Easy""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8683,NO
10931,confusion_matrix comments problem ?,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8682,NO
10932,DOC: Correct scikit-learn's name in comments,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8681,NO
10933,"add reference to where ""digits"" comes from","[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8680,Documentation
10934,Add short explanation of regression test do contributing docs.,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8679,Documentation
10935,TargetTransformer meta-estimator?,"[Label(name=""Easy""), Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8678,feature
10936,Outlier detection common tests?,"[Label(name=""Enhancement""), Label(name=""Moderate"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8677,enhancement
10937,OneClassSVM returns float in predict,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8676,bug
10938,"Problem with SparseCoder Object, dictionary not assigned","[Label(name=""Bug""), Label(name=""Moderate"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8675,bug
10939,HOW TO DEAL WITH THE NEW INPUT DATA WITH LabelEncoder,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8674,NO
10940,Remove deprecated attribute residues_ from LinearRegression docs,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8673,NO
10941,[MRG+2] Fix excessive memory usage in random forest prediction,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8672,NO
10942,Index error when using fit_transform,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8671,NO
10943,Stratified train_test_split with binarized labels mixes up train and test data!,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8670,NO
10944,[MRG+1] DOC remove repetition in the Pipeline/memory doc,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8669,NO
10945,Attribute error with import scipy.sparse as sp,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8668,NO
10946,[MRG]  Fallback for safe_sparse_dot w/ dense output larger than 2**31 elements ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8667,NO
10947,csr_matrix.toarray() fails for arrays with more than 2**31 elements,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8666,NO
10948,DOC Updated the Gaussian Mixture model image and link,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8665,NO
10949,Wrong image used in the user guide for Gaussian mixture models ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8664,NO
10950,[MRG] Calibration curve weighted,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8663,NO
10951,users should be able to specify number of decimal places to round when displaying proportions in decision trees using tree.export_graphviz() ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8662,NO
10952,Issue 8657: Wrong name for calinski_harabaz_score,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8661,NO
10953,Add example on t-sne perplexity,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8660,Documentation
10954,Index out of bounds in KMeans fitting,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8659,NO
10955,[MRG] DOC: improve docstring form 'normalize',[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8658,NO
10956,Wrong name for calinski_harabaz_score,"[Label(name=""Easy""), Label(name=""good first issue""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8657,NO
10957,[WIP] Integration of Hyperopt library for hyper parameter optimization ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8656,NO
10958,The  haversine metric in DBSCAN  is too slow,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8655,NO
10959,fetch_mldata error,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8654,NO
10960,[MRG] Fix plot_unveil_tree_structure.py: incorrect indexing for X_test,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8653,NO
10961,[MRG+1] UnaryEncoder to encode ordinal features into unary levels,"[Label(name=""New Feature""), Label(name=""Superseded""), Label(name=""module:preprocessing""), Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8652,feature
10962,Add plotting function for silhouette plot,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8651,NO
10963,learning_curve API does not work with StratifiedKfold,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8650,NO
10964,[MRG]improve example plot_forest_iris.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8649,NO
10965,[MRG] DOC add pre-processing section in related projects,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8648,NO
10966,"calinski_harabaz_score not used in any example, unclear when to use","[Label(name=""Documentation""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8647,Documentation
10967,"Cluster evaluation user guide should be split in supervised and unsupervised, possibly with a table summarizing them.","[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8646,Documentation
10968,NMI and AMI are not explained well in the user guide,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8645,Documentation
10969,"mutual_info_score docs don't describe P(i, j)","[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8644,Documentation
10970,DOC: Fixed year for Ng et al. citation within spectral embedding.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8643,NO
10971,Implement `nbytes` or `__sizeof__`  (or equivalent) for estimators,"[Label(name=""Easy""), Label(name=""Enhancement""), Label(name=""good first issue"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8642,enhancement
10972,RuntimeWarning about overflow in gpc.py: 291,"[Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8641,NO
10973,[MRG+1] Modify default normalize from False to True for some linear model ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8640,NO
10974,problem with custom-defined cv and cross_val_score,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8639,NO
10975,[MRG+1] Fix multi-label issues in IsolationForest benchmark,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8638,NO
10976,IsolationForest benchmark doesn't accept legacy multi-label data representation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8637,NO
10977,Add script for creating _changed.html file locally,"[Label(name=""Needs Decision""), Label(name=""module:linear_model"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8636,NO
10978, Pull out the _changed.html logic for Circle to see the impacted files locally,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8635,NO
10979,[MRG+2] Fixes the accessible kl_divergence value #6507,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8634,bug
10980,Why must X be a 2D array? Computational reasons or convention?,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8633,NO
10981,Surprising result in BayesianGaussianMixture,"[Label(name=""Bug""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8632,bug
10982,BayesianGaussianMixture: don't mention that concentration prior is called gamma,"[Label(name=""Documentation""), Label(name=""Easy""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8631,Documentation
10983,Gaussian Process Regressor future forecast,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8630,NO
10984,[MRG] DOC: hdbscan is now part of scikit-learn-contrib; update link,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8629,NO
10985,UnaryEncoder,"[Label(name=""Moderate""), Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8628,feature
10986,Improve error message for MeanShift.estimate_bandwidth when X is sparse,"[Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8627,NO
10987,TfidfVectorizer error,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8626,NO
10988,Add pypy support,"[Label(name=""Moderate""), Label(name=""pypy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8625,NO
10989,[MRG] enhance make_blobs to accept lists for samples per cluster,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8624,NO
10990,Memory leak in decision trees,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8623,NO
10991,Add Lightweight Random Indexing,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8622,NO
10992,[MRG+1] Calculate confidence intervall only if we have enough samples,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8621,NO
10993,"sklearn.isotonic.check_increasing(x,y) crashes if len(x) < 4","[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8620,bug
10994,DBSCAN slow down from 0.17.1 to 0.18.0,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8619,bug
10995,test_n_iter_without_progress fails on osx,"[Label(name=""Blocker""), Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8618,bug
10996,Allow n_samples to be a tuple in make_blobs,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8617,NO
10997,[MRG] fix typo,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8616,NO
10998,[MRG-1] Fixed a couple of READMEs,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8615,NO
10999,Add wrapper class that changes threshold value for predict,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8614,feature
11000,Imputer to maintain missing collumns,"[Label(name=""Needs Decision""), Label(name=""module:preprocessing"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8613,NO
11001,Change `>>` to `\gg`,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8612,NO
11002,Passing K-NN metric to SpectralClustering,"[Label(name=""Enhancement""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8611,enhancement
11003,neighbors.rst: use \le and \ge,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8610,NO
11004,[MRG] Fix typo in grid_search.rst,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8609,NO
11005,`save` and `load` estimator methods,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8608,NO
11006,bootstrapping based on sample weights in random forests,"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8607,enhancement
11007,update fork (#1),[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8606,NO
11008,logisticregression coef_ size changed in 0.18?,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8605,NO
11009,[MRG] Make BaseSVC.classes_ sample_weight aware (#8566),"[Label(name=""Needs Decision""), Label(name=""module:svm"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8604,NO
11010,Make BaseSVC.classes_ sample_weight aware (#8566),[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8603,NO
11011,[MRG] Large Margin Nearest Neighbor implementation,"[Label(name=""New Feature""), Label(name=""Waiting for Reviewer""), Label(name=""module:neighbors""), Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8602,feature
11012,[MRG] Test for metric invariance multilabel/multiclass with label permutations,"[Label(name=""Stalled""), Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8601,NO
11013,[MRG] Fix typo in SGD documentation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8600,NO
11014,Error in Documentation on SGD ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8599,NO
11015,[MRG+1] Fix float size in as_float_array,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8598,NO
11016,`as_float_array`: wrong float size,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8597,NO
11017,Error in import of sklearn,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8596,NO
11018,Documentation that default parameters of trees make big trees,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8594,Documentation
11019,"fix for PR # 7902, #7898 and  # 8115",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8593,NO
11020,SVC class_weight has no effect,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8592,NO
11021,[MRG+1] GaussianProcessRegressor: faster prediction of std,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8591,NO
11022,Feature request: forcing a Gram matrix to be positive definite,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8590,feature
11023,Metric invariance tests for multiclass and multilabel,"[Label(name=""Easy""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8589,NO
11024,mldata.org is down (for good?),[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8588,NO
11025,change the default token_pattern in sklearn.feature_extraction.text,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8587,NO
11026,[MRG+1] Change named_steps to Bunch object,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8586,NO
11027,[WIP] Scalable K-means ++,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8585,feature
11028,cross_val_score: 'NoneType' object has no attribute 'iteritems',[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8584,NO
11029,IndexError thrown during kmeans init,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8583,bug
11030,t-SNE results in errors when reducing dim to default 2,"[Label(name=""Bug""), Label(name=""Moderate"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8582,bug
11031,TODO/FIXME comments in the code,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8581,NO
11032,[MRG + 2] EHN additional test for trees regarding fitting behaviour with constant features,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8580,NO
11033,[MRG] replace normalize with sigmoid,"[Label(name=""Sprint""), Label(name=""Stalled"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8579,NO
11034,[MRG + 1] Correct typo in cross decomposition example (Fixes #8307),"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8578,bug
11035,[MRG] Modify manifold examples for matplotlib v2,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8577,NO
11036,[MRG+1] FIX Correct depth formula in iforest ,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8576,bug
11037,Merge pull request #1 from scikit-learn/master,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8575,NO
11038,[MRG] Add transform method in MLPClassifier.,"[Label(name=""Needs Decision"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8574,NO
11039,BUG: Inconsistent behavior when passing a Pipeline to BaggingClassifier,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8573,NO
11040,Documentation Recommendation for DBSCAN using precomputed distance matrix,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8572,NO
11041,[MRG + 1] Correct formulas in Doc of Gaussian Process Kernels,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8571,Documentation
11042,Memory leak in SGDClassifier,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8570,NO
11043,[MRG+1] Improved docstring for permutation_test_score (#8379 and #8564),"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8569,Documentation
11044,[MRG] Add verbose option for Pipeline and Feature Union.,"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8568,enhancement
11045,[MRG + 1] Return correct ridge parameter alpha_ and lambda_ for Bayesian ridge regression,"[Label(name=""Bug""), Label(name=""Waiting for Reviewer"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8567,bug
11046,BaggingClassifier.predict() fails when one case is sufficiently rare,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8566,NO
11047,[MRG+1] Removed wrong warning message about alpha in ElasticNet,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8565,NO
11048,permutation_test_score documentation: pvalue when scoring is a loss function,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8564,NO
11049,[MRG] add random_state in tests estimators,"[Label(name=""Needs Decision"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8563,NO
11050,[MRG] FIX/TST fix variable called in tree test,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8562,NO
11051,[MRG] DOC better link in CONTRIBUTING.md,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8561,NO
11052,[MRG] spelling fix,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8560,NO
11053,"BUG: BaggingClassifier.fit(X,y,sample_weight) raises Exception when Pipeline's steps do not expect sample_weight",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8559,NO
11054,[MRG] Fixing wrapping in named_test.test_common,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8558,NO
11055,[WIP] Check input type in BernoulliRBM,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8557,NO
11056,Update file coordinate_descent.py with LaTeX equations,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8556,NO
11057,"hope can support manually download datasets, e.g.:20newsgroup",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8555,NO
11058,[MRG] DOCATHON : LLE and Isomap match doc for sparse input,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8554,NO
11059,Docstring for Gaussian Process Kernels: some mistakes,"[Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8553,NO
11060,"[MRG] remove ""matplotlib v<1"" from manifold  examples ",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8552,NO
11061,"[MRG+1] DOCATHON : Provide more intuition on perplexity in the documentation,…",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8551,NO
11062,OneHotEncoder does not take both n_values and categorical_features,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8550,NO
11063,The depth formula in iforest is incorrect,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8549,bug
11064,[MRG+2] addresses #8509 improvements to f_regression documentation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8548,NO
11065,[MRG] ENH: multi-output support for BaggingRegressor,"[Label(name=""Enhancement""), Label(name=""Needs work""), Label(name=""Stalled""), Label(name=""help wanted""), Label(name=""module:ensemble""), Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8547,enhancement
11066,T-SNE docs don't explain perplexity well,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8546,Documentation
11067,"remove ""matplotlib v<1"" compatibility code","[Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8545,NO
11068,division by zero in PCA.score_samples,"[Label(name=""Bug""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8544,bug
11069,deadlock in multioutput,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8543,NO
11070,[MRG+1] Added v2 Custom Search API and fixed css placement for search box,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8542,NO
11071,PPCA algorithm returns inconsistent noise variance depending on truncated vs full solution,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8541,bug
11072,OneHotEncoder should ignore NaNs outside categorical_features,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8540,NO
11073,Can't provide feature indices for OneHotEncoder in pipeline,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8539,NO
11074,[MRG] DOC More detailed pull request and fork instructions (#8530),"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8538,Documentation
11075,[MRG] Separated regression metrics from other metrics in test_sample_weight_invariance in metrics/tests/test_common.py ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8537,NO
11076,[MRG+2] use manylinux dev wheels for numpy / scipy,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8536,NO
11077,[WIP] gamma=auto in SVC #8361,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8535,NO
11078,Separated regression metrics from other metrics in test_sample_weight_invariance  in metrics/tests/test_common.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8534,NO
11079,changed default value rtol in docstring to reflect source code,"[Label(name=""Documentation""), Label(name=""Needs Decision""), Label(name=""module:neighbors"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8533,Documentation
11080,Doc for TfidfTransformer.idf_ ,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8532,Documentation
11081,[MRG+1] Fix for 8368 (Addresses nan output from fit_transform() in kernelPCA),"[Label(name=""Bug""), Label(name=""Needs Decision""), Label(name=""Waiting for Reviewer""), Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8531,bug
11082,pull request instructions not up to date in dev docs.,"[Label(name=""Documentation""), Label(name=""Easy""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8530,Documentation
11083,[MRG] LogisticCV Score Function Fixed,"[Label(name=""Easy""), Label(name=""Sprint""), Label(name=""Stalled""), Label(name=""good first issue""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8529,NO
11084,[MRG] Add docs for TfidfTransformer.idf_ (Fixes #8267),"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8528,Documentation
11085,[MRG+2] referred reliability diagrams and added citations,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8527,NO
11086,[MRG+1] Fix test of SingleInheritanceEstimator to not raise DeprecationWarning,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8526,NO
11087,[WIP] Add class doc example for CountVectorizer,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8525,Documentation
11088,add html-noplot and changed help message to make.bat,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8524,NO
11089,[WIP] DOC Fix python version descriptions in dev docs (Fix #8510),"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8523,Documentation
11090,TfidfTransformer attribute documentation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8522,NO
11091,[MRG+2] modify disadvantage,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8521,NO
11092,[MRG + 1] Document _pairwise in dev docs,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8520,NO
11093,Added an example of how to implement class TfidfVectorizer,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8519,NO
11094,[MRG + 2] Deprecated comparison to string in GP,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8518,NO
11095,[MRG] Added variable type check for hyperparameter.bounds,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8517,NO
11096,[MRG] Modify Classification module example matplotlibv2,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8516,NO
11097,[MRG+1] removed precomputed support in nearestcentroid,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8515,NO
11098,[MRG+1] Matplotlib v2update,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8514,NO
11099,[MRG] removed download_url in setup.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8513,NO
11100,[MRG+1] check length of feature_names in export_graphviz (#8477),[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8512,NO
11101,RandomizedLasso missing .coef or feature_importances_,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8511,NO
11102,Reformulate python version instructions in dev docs,"[Label(name=""Documentation""), Label(name=""Easy""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8510,Documentation
11103,Improve documentation on f-regression feature selection technique,"[Label(name=""Documentation""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8509,Documentation
11104,Add matplotlib based plotting of decision trees,"[Label(name=""Enhancement""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8508,enhancement
11105,sklearn.metrics.tests.test_common.test_sample_weight_invariance not wrapped in named_test,"[Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8507,NO
11106,fix test of SingleInheritanceEstimator to not raise DeprecationWarning,"[Label(name=""Easy""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8506,NO
11107,misuse of average in nearest centroid.,"[Label(name=""Easy""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8505,NO
11108,Fix deprecation warnings in tests,"[Label(name=""Easy""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8504,NO
11109,Deprecated comparison to string in GP,"[Label(name=""Easy""), Label(name=""Sprint"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8503,NO
11110,[MRG + 1] codecov: disable comments,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8502,NO
11111,Fix / simplify margin plotting in SVM examples,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8501,Documentation
11112,"Problems with linear discriminant analysis arguments, methods, and attributes",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8500,NO
11113,Memory leak in LogisticRegression,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/8499,bug
11114,BayesianGaussianMixture Cluster Assignment based on more than one data point,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8498,NO
11115,Why the estimated Lasso coefficients of almost all variables are equal to zero?,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8497,NO
11116,[MRG+1] BUG: fix svd_solver validation in PCA.fit,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8496,NO
11117,[MRG] Correct typo in kneighbors parameter documentation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8495,NO
11118,Unbundling joblib,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8494,NO
11119,### TO REVIEW,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8493,NO
11120,[MRG] Update joblib to 0.11,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8492,NO
11121,unable to install scipy in windows version,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8491,NO
11122,[MRG] `plot_kernel_approximation.py` refactor,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8490,NO
11123,[MRG] Kernel approx refactor,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8489,NO
11124,[MRG]: Refactor plot kernel approximation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8488,NO
11125,label_ranking_average_precision_score fails with sublists that are different sizes,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8487,NO
11126,[MRG] Limiting n_components by both n_features and n_samples instead of just n_features,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8486,NO
11127,Fixing #8484,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/8485,NO
