,0,1,2,label
8120,Add Java and Python code for some imgproc tutorials (2),"[Label(name=""category: documentation""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11583,Documentation
8121,interactive-calibration: use empty() method instead of checking dimension size,"[Label(name=""category: apps"")]",https://api.github.com/repos/opencv/opencv/issues/11582,NO
8122,Bugfix to allow adjust3rdMatrix to be run,"[Label(name=""bug""), Label(name=""category: calib3d"")]",https://api.github.com/repos/opencv/opencv/issues/11581,bug
8123,Fix batch normalization fusion from TensorFlow's SSDs,"[Label(name=""bug""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11580,bug
8124,adjust3rdMatrix not being used?,"[Label(name=""bug""), Label(name=""category: calib3d"")]",https://api.github.com/repos/opencv/opencv/issues/11579,bug
8125,fix build warnings,"[Label(name=""category: build/install""), Label(name=""category: videoio"")]",https://api.github.com/repos/opencv/opencv/issues/11578,build
8126,DNN not supporting Tensorflow Hub module?,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11577,NO
8127,avoid copyTo(outputarray.getMat()) coding pattern,[],https://api.github.com/repos/opencv/opencv/issues/11576,NO
8128,dnn: fixed IE support on Windows,"[Label(name=""bug""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11575,bug
8129,Can't cross compile w/ffmpeg since -I/usr/local/include always added,"[Label(name=""category: build/install""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11574,build
8130,GStreamer backend: fixed memory leak and version check,"[Label(name=""bug""), Label(name=""category: videoio"")]",https://api.github.com/repos/opencv/opencv/issues/11573,bug
8131,NPP : NppStreamHandler fix,"[Label(name=""bug""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11572,bug
8132,JVM crash while reading from camera,"[Label(name=""bug""), Label(name=""category: videoio(camera)"")]",https://api.github.com/repos/opencv/opencv/issues/11571,bug
8133,Export and convert Tensorflow1.8 model to Opencv dnn,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11570,NO
8134,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/11569,NO
8135,"dnn.readNetFromDarknet() dosn't support ""avgpool"" layer","[Label(name=""category: dnn""), Label(name=""good first issue"")]",https://api.github.com/repos/opencv/opencv/issues/11568,NO
8136,Fix issues reported by static code analysers,[],https://api.github.com/repos/opencv/opencv/issues/11567,NO
8137,Allow setting IE paths via cmake,"[Label(name=""category: build/install""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11566,build
8138, imgcodecs: fix imwrite handling of different OutputArray types,[],https://api.github.com/repos/opencv/opencv/issues/11565,NO
8139,"ts: run.py passthrough --test_* args ""as is""","[Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/11564,NO
8140,dnn(text): update check threshols,"[Label(name=""category: dnn""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/11563,NO
8141,Failed to compile 3.4.1 on red hat 6.9,[],https://api.github.com/repos/opencv/opencv/issues/11562,NO
8142,opencv shufflenet,"[Label(name=""category: dnn""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11561,feature
8143,tf_text_graph_ssd.py,"[Label(name=""bug""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11560,bug
8144,Memory leak in CascadeClassifier,"[Label(name=""category: objdetect""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11559,NO
8145,cmake: filter NVCC compiler flags,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11558,bug
8146,dnn: relax intel only ocl4 dnn,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11557,NO
8147,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/11556,NO
8148,videoio: fix lifetime management of data of input frames,"[Label(name=""bug""), Label(name=""category: videoio"")]",https://api.github.com/repos/opencv/opencv/issues/11555,bug
8149,Add python doit scripts for simplifying opencv platform builds,"[Label(name=""RFC"")]",https://api.github.com/repos/opencv/opencv/issues/11554,NO
8150,How to get sar using python opencv,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11553,NO
8151,compiling cuda with gcc failed at option -Wimplicit-fallthrough=3,"[Label(name=""category: build/install""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11552,build
8152,Add arguments to dftFilter2D,"[Label(name=""bug""), Label(name=""category: imgproc"")]",https://api.github.com/repos/opencv/opencv/issues/11551,bug
8153,cuda: fix the test failure of CUDA_Arithm/MeanStdDev,"[Label(name=""bug""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11550,bug
8154,#Unknown layer type Shape in op conv2d_transpose/Shape in function populateNet,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11549,NO
8155,Add InputArray::isExpr() and allow as input to imwrite(),[],https://api.github.com/repos/opencv/opencv/issues/11548,NO
8156,I hope 2 features could be added into opencv 4.0.,"[Label(name=""RFC""), Label(name=""category: ocl""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11547,feature
8157,fix wrong indentation on github page (tab to space),[],https://api.github.com/repos/opencv/opencv/issues/11546,NO
8158,imwrite produces segfault with matrix expressions,"[Label(name=""category: imgcodecs""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11545,feature
8159,calcHist produces incorrect results with IPP,"[Label(name=""bug""), Label(name=""category: imgproc""), Label(name=""priority: normal"")]",https://api.github.com/repos/opencv/opencv/issues/11544,bug
8160,Add Java and Python code for some imgproc tutorials,"[Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/11543,Documentation
8161,readNetFromTensorflow getConstBlob error when loading model from Microsoft Custom Vision,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11542,NO
8162,ICV package hotfix,[],https://api.github.com/repos/opencv/opencv/issues/11541,NO
8163,checkHardwareSupport does not do bounds checking in release,"[Label(name=""wontfix"")]",https://api.github.com/repos/opencv/opencv/issues/11540,NO
8164,Added two optimization methods: BFGS and L-BFGS,"[Label(name=""category: core""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11539,feature
8165,3.4,"[Label(name=""invalid"")]",https://api.github.com/repos/opencv/opencv/issues/11538,NO
8166,fix build warnings,"[Label(name=""category: build/install"")]",https://api.github.com/repos/opencv/opencv/issues/11537,build
8167,Add Java and Python code for trackbar tutorial,"[Label(name=""category: documentation""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11536,Documentation
8168,compiling with opencv_contrib and cmake fails with : fatal error sys/videoio.h: no such file or directory,"[Label(name=""duplicate""), Label(name=""invalid""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11535,NO
8169,Thread-safe version of sparse function in cv::gpu::PyrLKOpticalFlow 2,"[Label(name=""category: gpu/cuda (contrib)""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11534,NO
8170,imreadmulti cannot read 32-bit,"[Label(name=""category: imgcodecs""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11533,NO
8171,videoio: add rudimentary librealsense 1.x support,"[Label(name=""category: videoio""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11532,feature
8172,photo(test): update test checks,"[Label(name=""category: photo""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/11531,NO
8173,Error compilation OpenCV 3.4.1 TBB/CUDA,"[Label(name=""category: build/install""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11530,build
8174,Add Java and Python code for morphology tutorial,"[Label(name=""category: documentation""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11529,Documentation
8175,typo: remove Tab,[],https://api.github.com/repos/opencv/opencv/issues/11528,NO
8176,BRISK Feature Detector/Descriptor class has no get() or set() method for parameters,"[Label(name=""category: features2d""), Label(name=""feature""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11527,feature
8177,cuda_meanStdDev : bug fix,"[Label(name=""bug""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11526,bug
8178,cuda: avoid unnecessary cudaStreamSynchronize() call,"[Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11525,NO
8179,DNN: Only execute SMID part of convolutional layer if CV_SIMD128 is enabled,[],https://api.github.com/repos/opencv/opencv/issues/11524,NO
8180,"tests: ""Big data"" tests category",[],https://api.github.com/repos/opencv/opencv/issues/11523,NO
8181,Allow usage of Vec6d in python-wrapped function signatures,"[Label(name=""category: python bindings"")]",https://api.github.com/repos/opencv/opencv/issues/11522,NO
8182,Video reader can't read new frames after reaching the end of continuously written video,"[Label(name=""category: videoio""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11521,NO
8183,FFMPEG-based VideoCapture and VideoWriter backend changed to C++ interface,"[Label(name=""category: videoio"")]",https://api.github.com/repos/opencv/opencv/issues/11520,NO
8184,samples: openni_capture - use COLORMAP_JET for depth visualization,[],https://api.github.com/repos/opencv/opencv/issues/11519,NO
8185,test_photo fails with the latest MSVS 2017 (15.7.1) / Win 10 (April 2018),"[Label(name=""bug""), Label(name=""category: photo""), Label(name=""priority: normal"")]",https://api.github.com/repos/opencv/opencv/issues/11518,bug
8186,windows cmake build opencv failed,"[Label(name=""category: build/install""), Label(name=""category: gpu/cuda (contrib)""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11517,build
8187,features2d: remove deprecated java wrappers,"[Label(name=""category: features2d""), Label(name=""category: java bindings"")]",https://api.github.com/repos/opencv/opencv/issues/11516,NO
8188,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/11515,NO
8189,3.4,[],https://api.github.com/repos/opencv/opencv/issues/11514,NO
8190,What  checks button in pr is for?,"[Label(name=""category: infrastructure"")]",https://api.github.com/repos/opencv/opencv/issues/11513,NO
8191,Opencv 3.4.1   Cannot load Tensorflow Model(Unknown layer type Shape in op dropout/Shape),"[Label(name=""category: dnn""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11512,NO
8192,unneeded cudaStreamSynchronize(stream_),"[Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11511,NO
8193,MSER different results in transition from 2.4 to 3 version,"[Label(name=""category: imgproc""), Label(name=""incomplete""), Label(name=""needs reproducer"")]",https://api.github.com/repos/opencv/opencv/issues/11510,NO
8194,dnn layer error,[],https://api.github.com/repos/opencv/opencv/issues/11509,NO
8195,Converting YUB to RGB turns out green.,"[Label(name=""platform: android""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11508,NO
8196,OpenCV causes memory leak on Android without any operation,"[Label(name=""platform: android"")]",https://api.github.com/repos/opencv/opencv/issues/11507,NO
8197,Clarify Euler angles convention in tutorial Real Time pose estimation of a textured object,"[Label(name=""category: documentation""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11506,Documentation
8198,handle huge matrices correctly,[],https://api.github.com/repos/opencv/opencv/issues/11505,NO
8199,Check flake8,[],https://api.github.com/repos/opencv/opencv/issues/11504,NO
8200,BFMatcher (OpenCL implementation) on ARM Mali T764,"[Label(name=""category: features2d""), Label(name=""category: ocl""), Label(name=""incomplete""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11503,NO
8201,ml: fix internal state when changing the impl in KNearest,"[Label(name=""bug""), Label(name=""category: ml"")]",https://api.github.com/repos/opencv/opencv/issues/11502,bug
8202,Android Camera2 not working,"[Label(name=""bug""), Label(name=""platform: android"")]",https://api.github.com/repos/opencv/opencv/issues/11501,bug
8203,Mouse Wheel Zoom cannot be disabled?,"[Label(name=""category: highgui-gui""), Label(name=""feature""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11500,feature
8204,Add assertion for GaussianBlur,[],https://api.github.com/repos/opencv/opencv/issues/11499,NO
8205,Update py_meanshift.markdown,"[Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/11498,Documentation
8206, 3rdparty: added libjpeg-turbo (with deprecation of libjpeg),"[Label(name=""category: imgcodecs"")]",https://api.github.com/repos/opencv/opencv/issues/11497,NO
8207,tab to space,[],https://api.github.com/repos/opencv/opencv/issues/11496,NO
8208,Merge 3.4,"[Label(name=""port/backport done"")]",https://api.github.com/repos/opencv/opencv/issues/11495,NO
8209,dnn: work around of the test failure of opencv_test_dnn,"[Label(name=""bug""), Label(name=""category: dnn""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/11494,bug
8210,dnn: OCL implementation only works on Intel GPU,"[Label(name=""category: dnn""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11493,feature
8211,cvtColorTwoPlane,"[Label(name=""affected: 3.4""), Label(name=""bug""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/11492,bug
8212,Unkonwn layer type TruncatedNormal in op,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11491,NO
8213,tab to space,[],https://api.github.com/repos/opencv/opencv/issues/11490,NO
8214,core: fix ARM intrinsincs (v_rotate_left<0>),"[Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/11489,NO
8215,android studio 3.1.2 with ndk 17     undefined reference to `cv::DescriptorMatcher::knnMatch,[],https://api.github.com/repos/opencv/opencv/issues/11488,NO
8216,MSER transition from 2.4 to 3.* parameter setting problem,"[Label(name=""category: imgproc""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11487,NO
8217,"Error: 'nullptr' was not declared in this scope, because of header file of Tesseract",[],https://api.github.com/repos/opencv/opencv/issues/11486,NO
8218,Parameter in openpose,[],https://api.github.com/repos/opencv/opencv/issues/11485,NO
8219,About SSD PriorBox,"[Label(name=""category: dnn""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11484,feature
8220,cuda_canny : multi stream safety,"[Label(name=""bug""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/11483,bug
8221,Remove command line argument related to container,[],https://api.github.com/repos/opencv/opencv/issues/11482,NO
8222,Fixes 11480 : allow to force the video codec used to read videos,"[Label(name=""category: videoio""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11481,feature
8223,Allow to force the video codec when reading a video using FFMpeg backend,"[Label(name=""category: video""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11480,feature
8224,Different result of fisheye::stereoRectify,"[Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11479,NO
8225,Select the device (video capture) in DNN,[],https://api.github.com/repos/opencv/opencv/issues/11478,NO
8226,https certificate for docs.opencv.org is expired,[],https://api.github.com/repos/opencv/opencv/issues/11477,NO
8227,cuda: fix build error of sample,"[Label(name=""bug""), Label(name=""category: gpu/cuda (contrib)""), Label(name=""category: stitching"")]",https://api.github.com/repos/opencv/opencv/issues/11476,bug
8228,cuda: sample build fails when enabling CUDA,[],https://api.github.com/repos/opencv/opencv/issues/11475,NO
8229,arm: fix build error of v_rotate_left,[],https://api.github.com/repos/opencv/opencv/issues/11474,NO
8230,arm: build fails because of invalid parameter of v_rotate_left,[],https://api.github.com/repos/opencv/opencv/issues/11473,NO
8231,cv2 import error,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11472,NO
8232,ubuntu16 opencv install failed,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11471,NO
8233, core:ppc Several improvements on VSX(2),"[Label(name=""platform: ppc (PowerPC)"")]",https://api.github.com/repos/opencv/opencv/issues/11470,NO
8234,Python: enable flake8 Python linter,"[Label(name=""category: infrastructure""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11469,feature
8235,Select the device (video capture) in segmentation.cpp,[],https://api.github.com/repos/opencv/opencv/issues/11468,NO
8236,Select the device (video capture) in object_detection.cpp,[],https://api.github.com/repos/opencv/opencv/issues/11467,NO
8237,poor documentation,[],https://api.github.com/repos/opencv/opencv/issues/11466,NO
8238,add universal intrinsics for HSV2RGB_b,"[Label(name=""category: imgproc""), Label(name=""optimization"")]",https://api.github.com/repos/opencv/opencv/issues/11465,optimization
8239,Naive proposal for solution to the problem in issue 11426,[],https://api.github.com/repos/opencv/opencv/issues/11464,NO
8240,fix spelling error,"[Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/11463,Documentation
8241,Load CascasdeClassifier from cv::FileStorage.,[],https://api.github.com/repos/opencv/opencv/issues/11462,NO
8242,Reduce dnn top memory consumption,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11461,NO
8243,[RFC] switch for LTO friendliness,"[Label(name=""RFC"")]",https://api.github.com/repos/opencv/opencv/issues/11460,NO
8244,Update script to generate MobileNet-SSD V2 text graph,[],https://api.github.com/repos/opencv/opencv/issues/11459,NO
8245,Update doc dnn yolo 3,[],https://api.github.com/repos/opencv/opencv/issues/11458,NO
8246,Select device,[],https://api.github.com/repos/opencv/opencv/issues/11457,NO
8247,Document DNN Yolo - update,[],https://api.github.com/repos/opencv/opencv/issues/11456,NO
8248,tf_text_graph_ssd.py  ssdmobilenet v2,"[Label(name=""bug""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11455,bug
8249,samples: add C++11 override to virtual methods,[],https://api.github.com/repos/opencv/opencv/issues/11454,NO
8250, Use Circle CI to run automated tests on each PR ,[],https://api.github.com/repos/opencv/opencv/issues/11453,NO
8251,Error Loading .pb model from readNetFromTensorflow,"[Label(name=""category: dnn""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11452,NO
8252,KCF tracker performs poorly,"[Label(name=""category: tracking""), Label(name=""incomplete""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11451,NO
8253,setAlgorithmType in KNearest unsets all parameters,"[Label(name=""bug""), Label(name=""category: documentation""), Label(name=""category: ml"")]",https://api.github.com/repos/opencv/opencv/issues/11450,bug
8254,Memory leak in GaussianBlur,"[Label(name=""bug""), Label(name=""category: imgproc"")]",https://api.github.com/repos/opencv/opencv/issues/11449,bug
8255,ipp > 2017.2 problem,"[Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11448,NO
8256,Opencv  3.4.1 :  Cannot load Tensorflow object detection Model(my own ssd_mobilenet_model),"[Label(name=""category: dnn""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11447,NO
8257,opencv-3.3.0 Stops compiling at 58%,"[Label(name=""category: build/install""), Label(name=""invalid""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11446,build
8258,"Define execfile, file, long, raw_input, xrange for Python 3",[],https://api.github.com/repos/opencv/opencv/issues/11445,NO
8259,Don't forget self in table_formatter.py,[],https://api.github.com/repos/opencv/opencv/issues/11444,NO
8260,Fix Python string formatting,[],https://api.github.com/repos/opencv/opencv/issues/11443,NO
8261,print() is a function in Python 3,[],https://api.github.com/repos/opencv/opencv/issues/11442,NO
8262,print() is a function in Python 3,[],https://api.github.com/repos/opencv/opencv/issues/11441,NO
8263,opencv-3.4.1/platforms/android/build_sdk.py  cannot open crtbegin_dynamic.o: No such file or directory,"[Label(name=""category: build/install""), Label(name=""platform: android""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11440,build
8264,ubuntu install opencv3 meet errors about zlib.a,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11439,NO
8265,Python 3.1 to 3.4 algorithm output change,"[Label(name=""category: python bindings""), Label(name=""incomplete""), Label(name=""wontfix"")]",https://api.github.com/repos/opencv/opencv/issues/11438,NO
8266,OpenCV can't work in Release mode of 64 bit Visual Studio 2013,"[Label(name=""incomplete""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11437,NO
8267,cmake: Disable -Wsuggest-override option in case of using precompiled headers,[],https://api.github.com/repos/opencv/opencv/issues/11436,NO
8268,OpenCv 3.4.1 for Android: Face detection failure with strong backlight.,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11435,NO
8269,deactivate,[],https://api.github.com/repos/opencv/opencv/issues/11434,NO
8270,Massive warnings with '-Wsuggest-override' flag enabled,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11433,bug
8271,"cv2.error: OpenCV(3.4.1) /feedstock_root/build_artefacts/opencv_1520722599420/work/opencv-3.4.1/modules/dnn/src/caffe/caffe_io.cpp:1145: error: (-2) FAILED: ReadProtoFromTextFile(param_file, param). Failed to parse NetParameter file: openpose_pose_coco.prototxt in function ReadNetParamsFromTextFileOrDie","[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11432,NO
8272,Fix some issues with C API,[],https://api.github.com/repos/opencv/opencv/issues/11431,NO
8273,add universal intrinsics for HLS2RGB_f,"[Label(name=""category: imgproc""), Label(name=""optimization"")]",https://api.github.com/repos/opencv/opencv/issues/11430,optimization
8274,Where should I raise the documentation spelling errors?,"[Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/11429,Documentation
8275,"Tutorial ""Using OpenCV with gcc and CMake"" doesn't build in 4.0 - set C++11 in CMake","[Label(name=""RFC""), Label(name=""category: build/install""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/11428,build
8276,cv.putText() print   ??  for    special characters,"[Label(name=""feature""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11427,feature
8277,norm with NORM_HAMMING returns strange results,"[Label(name=""bug""), Label(name=""category: python bindings"")]",https://api.github.com/repos/opencv/opencv/issues/11426,bug
8278,FIX INF_ENGINE RELU ERROR,[],https://api.github.com/repos/opencv/opencv/issues/11425,NO
8279,Broken links in tutorials,"[Label(name=""bug""), Label(name=""category: dnn""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/11424,bug
8280,Better bring out info on contributing to docs + clarify search bars in new documentation,"[Label(name=""RFC""), Label(name=""category: documentation""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11423,Documentation
8281,Opencv swaps color channel while converting Bayer RG8 image to RGB image.,"[Label(name=""category: imgproc""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11422,NO
8282,Merge 3.4,"[Label(name=""port/backport done"")]",https://api.github.com/repos/opencv/opencv/issues/11421,NO
8283,cmake: update 'git describe' information,"[Label(name=""category: build/install"")]",https://api.github.com/repos/opencv/opencv/issues/11420,build
8284,MSVS2017: eliminate build warning,"[Label(name=""category: build/install""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11419,build
8285,add universal intrinsics for RGB2HSV_f,"[Label(name=""category: imgproc""), Label(name=""optimization"")]",https://api.github.com/repos/opencv/opencv/issues/11418,optimization
8286,imgcodecs cmake: the option to customize supported formats list,"[Label(name=""category: build/install""), Label(name=""category: imgcodecs"")]",https://api.github.com/repos/opencv/opencv/issues/11417,build
8287,Add assertion for empty mat,"[Label(name=""RFC""), Label(name=""category: core""), Label(name=""future"")]",https://api.github.com/repos/opencv/opencv/issues/11416,NO
8288,imgcodecs iface: add imquery() to get image size & decoder_type from the header,"[Label(name=""category: imgcodecs""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11415,feature
8289,condition at RGB2HLS_f(),"[Label(name=""category: imgproc""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/11414,NO
8290,"Compiler Extra Modules with Matlab, CMake Error.","[Label(name=""category: contrib""), Label(name=""duplicate""), Label(name=""invalid"")]",https://api.github.com/repos/opencv/opencv/issues/11413,NO
8291,Support Mask RCNN models,"[Label(name=""category: dnn""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11412,feature
8292,3.4,[],https://api.github.com/repos/opencv/opencv/issues/11411,NO
8293,"core: disabled IPP AVX512 normL1(a, b, mask)","[Label(name=""bug""), Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/11410,bug
8294,Arm: fix the test failure of OCL_Imgproc/CLAHETest.Accuracy on ODROID-XU4,[],https://api.github.com/repos/opencv/opencv/issues/11409,NO
8295,Arm: fix the test failure of OCL_Imgproc/CLAHETest.Accuracy on ODROID-XU4,"[Label(name=""bug""), Label(name=""category: imgproc""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/11408,bug
8296,Documentation tabs and numbers need to be updated,"[Label(name=""category: documentation""), Label(name=""category: infrastructure"")]",https://api.github.com/repos/opencv/opencv/issues/11407,Documentation
8297,core: added MatSize::dims() method,"[Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/11406,NO
8298,OpenCV DFT Function - Size Wrong in C++,"[Label(name=""category: core""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/11405,NO
8299,core: fix Intel Compiler std::exception_ptr detection,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/11404,bug
8300,cmake: fix CPU_BASELINE_FINAL filling,"[Label(name=""category: build/install"")]",https://api.github.com/repos/opencv/opencv/issues/11403,build
8301,build warnings,"[Label(name=""category: build/install"")]",https://api.github.com/repos/opencv/opencv/issues/11402,build
8302,Optimize MultiBandBlender to run faster,"[Label(name=""category: gpu/cuda (contrib)""), Label(name=""category: stitching"")]",https://api.github.com/repos/opencv/opencv/issues/11401,NO
8303,"ipp: disable normL1(a, b, mask) 16UC3","[Label(name=""bug""), Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/11400,bug
8304,"core: IPP AVX2 bug in 16UC3 norm(a, b, mask)","[Label(name=""affected: 3.4""), Label(name=""bug""), Label(name=""category: core""), Label(name=""priority: normal"")]",https://api.github.com/repos/opencv/opencv/issues/11399,bug
8305,Can not set `CAP_PROP_CONVERT_RGB` to `false` in VideoCapture When use the Web camera.,"[Label(name=""category: videoio(camera)""), Label(name=""feature""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/11398,feature
8306,implementation for dnn fp16 ocl support,"[Label(name=""category: dnn""), Label(name=""category: ocl""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/11397,feature
8307,MSMF VideoCapture backend C++ interface,"[Label(name=""category: video"")]",https://api.github.com/repos/opencv/opencv/issues/11396,NO
8308,imgproc: fix fixedpoint,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""category: imgproc""), Label(name=""priority: high"")]",https://api.github.com/repos/opencv/opencv/issues/11395,bug
8309,Custom deep learning layers in Python,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/11394,NO
8310,Build fails with Intel 16 and Intel 17 compilers on Linux,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""priority: high"")]",https://api.github.com/repos/opencv/opencv/issues/11393,bug
8311,core: drop cv::errorNoReturn(),"[Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/11392,NO
8312,android: don't use relative paths to contrib modules,"[Label(name=""category: build/install""), Label(name=""platform: android"")]",https://api.github.com/repos/opencv/opencv/issues/11391,build
